INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,CN106015,OPEN,COMPLAINT,small,-87.613427,41.783725,CONSERVATION
FAILED,CN132046,OPEN,COMPLAINT,small,-87.624686,41.826366,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.816868,41.951112,CONSERVATION
FAILED,CN074014,OPEN,COMPLAINT,small,-87.710235,41.902687,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.549483,41.717916,CONSERVATION
FAILED,CN062014,OPEN,COMPLAINT,small,-87.697014,41.867880,CONSERVATION
PASSED,EV1111,COMPLIED,PERMIT,small,-87.654725,41.955685,ELEVATOR
FAILED,CN070014,OPEN,COMPLAINT,small,-87.715712,41.747656,CONSERVATION
FAILED,CN076024,OPEN,COMPLAINT,small,-87.667850,41.785203,CONSERVATION
FAILED,VT8010,OPEN,COMPLAINT,small,-87.632855,41.896562,VENTILATION
FAILED,CN062034,OPEN,COMPLAINT,small,-87.666847,41.966500,CONSERVATION
FAILED,EL0018,OPEN,COMPLAINT,small,-87.661768,41.773670,ELECTRICAL
PASSED,VT1010,OPEN,PERMIT,small,-87.655775,41.895808,VENTILATION
FAILED,CN015062,OPEN,PERIODIC,small,-87.645361,41.945091,CONSERVATION
FAILED,CN132046,OPEN,COMPLAINT,small,-87.724256,41.838817,CONSERVATION
FAILED,CN076054,OPEN,COMPLAINT,small,-87.749074,41.898758,CONSERVATION
FAILED,CN101015,OPEN,PERIODIC,small,-87.572513,41.773380,CONSERVATION
FAILED,NC5062,OPEN,PERIODIC,small,-87.601418,41.789939,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.545874,41.732883,CONSERVATION
FAILED,CN192019,OPEN,PERIODIC,small,-87.744928,41.875252,CONSERVATION
FAILED,CN196029,OPEN,PERIODIC,small,-87.654850,41.706911,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.689708,41.816893,CONSERVATION
FAILED,CN066034,OPEN,COMPLAINT,small,-87.601134,41.820798,CONSERVATION
FAILED,CN190019,OPEN,PERIODIC,small,-87.682592,41.995329,CONSERVATION
FAILED,PL157037,OPEN,COMPLAINT,small,-87.552278,41.752993,CONSERVATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.661120,41.947226,CONSERVATION
FAILED,CN198019,OPEN,PERIODIC,small,-87.670189,42.008078,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.562662,41.746924,CONSERVATION
FAILED,CN070034,OPEN,COMPLAINT,small,-87.627732,41.908839,CONSERVATION
FAILED,EL0066,OPEN,COMPLAINT,small,-87.725139,41.879877,SPECIAL TASK FORCE
FAILED,NC2011,OPEN,COMPLAINT,small,-87.670205,41.771067,CONSERVATION
PASSED,BR1063,COMPLIED,PERIODIC,small,-87.601765,41.753761,BOILER
FAILED,CN067024,OPEN,COMPLAINT,small,-87.667829,41.948344,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.715651,41.925667,CONSERVATION
PASSED,EL0085,OPEN,PERMIT,small,-87.772871,41.904503,ELECTRICAL
FAILED,CN196029,OPEN,COMPLAINT,small,-87.709749,41.853443,CONSERVATION
FAILED,EV1110,COMPLIED,PERMIT,small,-87.649930,41.853301,ELEVATOR
FAILED,CN136026,OPEN,COMPLAINT,small,-87.756515,41.951569,CONSERVATION
FAILED,CN131026,OPEN,COMPLAINT,small,-87.779537,41.957885,CONSERVATION
FAILED,CN067024,OPEN,COMPLAINT,small,-87.660070,41.766412,CONSERVATION
PASSED,CN190019,COMPLIED,PERIODIC,small,-87.654693,41.954533,SPECIAL INSPECTION PROGRAM
PASSED,PL151137,COMPLIED,PERMIT,small,-87.667724,41.903234,PLUMBING
FAILED,VT1010,OPEN,PERMIT,small,-87.712204,41.993498,VENTILATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.568351,41.740553,CONSERVATION
FAILED,CN062024,OPEN,COMPLAINT,small,-87.748388,41.970868,CONSERVATION
FAILED,CN104035,OPEN,COMPLAINT,small,-87.714152,41.895371,CONSERVATION
PASSED,EV1110,COMPLIED,PERMIT,small,-87.629383,41.875569,ELEVATOR
FAILED,CN079014,OPEN,COMPLAINT,small,-87.682609,41.692726,CONSERVATION
FAILED,CN106015,OPEN,COMPLAINT,small,-87.628439,41.718452,CONSERVATION
FAILED,NC9052,OPEN,PERIODIC,small,-87.654360,41.943420,SPECIAL INSPECTION PROGRAM
FAILED,CN196029,OPEN,COMPLAINT,small,-87.651723,41.840493,CONSERVATION
FAILED,CN070014,OPEN,COMPLAINT,small,-87.691957,41.776316,CONSERVATION
PASSED,PL171027,COMPLIED,COMPLAINT,small,-87.580527,41.741858,PLUMBING
FAILED,CN196029,OPEN,PERIODIC,small,-87.543687,41.730277,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.663891,41.857161,CONSERVATION
FAILED,CN078014,OPEN,PERIODIC,small,-87.615655,41.775495,CONSERVATION
