INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,NC9052,OPEN,COMPLAINT,small,-87.651343,41.884230,SPECIAL INSPECTION PROGRAM
FAILED,CN107035,OPEN,COMPLAINT,small,-87.701445,41.961341,SPECIAL INSPECTION PROGRAM
FAILED,CN190019,OPEN,COMPLAINT,small,-87.537546,41.712319,CONSERVATION
FAILED,CN074014,OPEN,COMPLAINT,small,-87.656347,41.840454,CONSERVATION
FAILED,CN140026,OPEN,COMPLAINT,small,-87.708073,41.860113,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.660666,41.887369,ELEVATOR
PASSED,BR2080,COMPLIED,PERIODIC,small,-87.668647,41.912331,BOILER
FAILED,CN041063,OPEN,COMPLAINT,small,-87.680741,41.772193,CONSERVATION
FAILED,CN015062,OPEN,PERIODIC,small,-87.648153,41.911908,CONSERVATION
FAILED,CN015012,OPEN,PERIODIC,small,-87.695309,41.842996,CONSERVATION
FAILED,CN015022,OPEN,COMPLAINT,small,-87.698562,41.820798,CONSERVATION
FAILED,CN015062,OPEN,COMPLAINT,small,-87.683966,41.910480,CONSERVATION
FAILED,CN138106,OPEN,COMPLAINT,small,-87.583941,41.726114,CONSERVATION
FAILED,CN104015,OPEN,COMPLAINT,small,-87.692820,41.797097,CONSERVATION
FAILED,CN105045,OPEN,COMPLAINT,small,-87.543124,41.740809,CONSERVATION
FAILED,CN073014,OPEN,COMPLAINT,small,-87.676524,41.791638,SPECIAL TASK FORCE
FAILED,CN196029,COMPLIED,COMPLAINT,small,-87.733127,41.960998,CONSERVATION
FAILED,CN074014,OPEN,COMPLAINT,small,-87.773515,41.926291,CONSERVATION
FAILED,CN101015,OPEN,COMPLAINT,small,-87.560358,41.744428,SPECIAL TASK FORCE
FAILED,CN063014,OPEN,COMPLAINT,small,-87.691508,41.932249,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.554153,41.746348,CONSERVATION
PASSED,EV1111,COMPLIED,PERIODIC,small,-87.650926,41.893491,ELEVATOR
FAILED,CN063014,OPEN,COMPLAINT,small,-87.721549,41.960765,CONSERVATION
FAILED,CN136016,OPEN,COMPLAINT,small,-87.545942,41.735525,CONSERVATION
FAILED,CN062034,OPEN,PERIODIC,small,-87.563952,41.751673,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.725671,41.877195,CONSERVATION
FAILED,CN067024,OPEN,COMPLAINT,small,-87.711821,41.990462,CONSERVATION
FAILED,CN131016,OPEN,COMPLAINT,small,-87.671587,41.788856,CONSERVATION
FAILED,EV1110,COMPLIED,COMPLAINT,small,-87.640793,41.885815,ELEVATOR
FAILED,PL237052,OPEN,COMPLAINT,small,-87.565896,41.738661,CONSERVATION
FAILED,CN063024,COMPLIED,COMPLAINT,small,-87.727869,41.869170,CONSERVATION
